tile_bigint,clean_lat,clean_lon,uuid,country,source,giga_school_id,source_school_id,name,education_level,lat,lon,hex8,dq_score,source_timestamp,master_timestamp,school_archive,electricity_availability,connectivity_availability,num_students,num_teachers,num_computers,computer_lab,percent_2g,percent_3g,percent_4g
2.11E+15,7.888765,-11.34402,f635e3c5-cfc0-3dc7-a92c-fc1a10a3156c,Sierra Leone,government,G_SL_001822,121403306,"""K.M.D.E.C  (FALLAY SECTION, BLAMA TOWN (7.868649 ; -11.35174)""",Primary,7.888765,-11.34402,8875b051cdfffff,1,2020,17:40.1,No,Yes,No,217,9,,No,11.36,74.24,14.39
2.12E+15,8.628779,-10.82509,97676758-3c53-347e-b8c0-d3cbdd895f99,Sierra Leone,government,G_SL_001917,130101220,"""GOD IS OUR LIGHT PRIMARY SCHOOL  (FIAMA SECTION, NJAGBWEMA TOWN (8.628599 ; -10.82506)""",Primary,8.628779,-10.82509,8875b408d5fffff,1,2020,17:40.1,No,No,No,210,7,,No,11.02,74.8,14.17
2.12E+15,8.641401,-10.89543,62ed2156-6bf6-349d-a4e9-b08505c5a168,Sierra Leone,government,G_SL_001922,130101218,"""ROMAN CATHOLIC PRIMARY SCHOOL  (YORKOR SECTION, WONEMA MEIYOR TOWN (8.641311 ; -10.8953)""",Primary,8.641401,-10.89543,8875b409cdfffff,1,2020,17:40.1,No,No,No,325,7,,No,11.2,74.4,14.4
2.11E+15,8.643605,-10.99465,583f9c6e-a005-353c-89bb-cf4468a63683,Sierra Leone,government,G_SL_001999,130401306,"""EVANGELICAL INTERNATIONAL JUNIOR SECONDARY SCHOOL  (MOINDEKOR SECTION, PENDUMA BARRACKS TOWN (8.643547 ; -10.99464)""",Secondary,8.643605,-10.99465,8875b44627fffff,1,2020,17:40.1,No,Yes,Yes,131,7,8,Yes,11.9,73.81,14.29
2.11E+15,8.643677,-10.99479,5c582de6-4cdb-3a30-9aed-4932de5e8a27,Sierra Leone,government,G_SL_002000,130401105,"""EVANGELICAL INTERNATIONAL PRE SCHOOL  (MOINDEHKOR SECTION, KOIDU TOWN (8.643669 ; -10.99482)""",Primary,8.643677,-10.99479,8875b44627fffff,1,2020,17:40.1,No,Yes,No,61,2,,No,11.9,73.81,14.29
2.11E+15,8.659455,-10.96433,facee2d4-93cf-3392-af04-e6f0b18e24c7,Sierra Leone,government,G_SL_002171,139103164,"""REV ERNST BOHNET PRE SCHOOL  (MOINDEKOR SECTION, DORMA TOWN (8.65956 ; -10.96435)""",Primary,8.659455,-10.96433,8875b4460bfffff,1,2020,17:40.1,No,No,No,176,3,,No,11.9,73.81,14.29
2.11E+15,8.560488,-11.06934,3cc1fe54-15a4-3a25-ac55-fe0a96baa3d4,Sierra Leone,government,G_SL_002263,130903203,"""KONO DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL  (JAIAMA. SECTION, CANAAN TOWN (8.560313 ; -11.07001)""",Primary,8.560488,-11.06934,8875b44e99fffff,1,2020,17:40.1,No,No,No,249,7,,No,11.81,74.02,14.17
2.11E+15,8.746059,-11.09833,77328fa6-2e05-34d5-9f6b-95535aeab570,Sierra Leone,government,G_SL_002370,131103209,"""ANSARUL ISLAMIC PRIMARY SCHOOL  (BAFFIFEH SECTION, YORMANDU TOWN (8.74602 ; -11.09831)""",Primary,8.746059,-11.09833,8875b44267fffff,1,2020,17:40.1,No,No,No,349,6,,No,11.81,74.02,14.17
2.12E+15,8.575407,-10.7528,e7868495-48e7-33f3-87c2-787b3606ae58,Sierra Leone,government,G_SL_002478,131202214,"""METHODIST PRIMARY PENDUMA  (KOOKONGOKUMA SECTION, PENDUMA TOWN (8.576325 ; -10.75459)""",Primary,8.575407,-10.7528,8875b40c03fffff,0.94,2020,17:40.1,No,No,No,151,4,,No,11.02,74.02,14.96
2.12E+15,8.595906,-10.72775,e872d4c7-c63e-307a-960d-271d7ebce719,Sierra Leone,government,G_SL_002499,131202222,"""UNITED METHODIST CHURCH PRIMARY SCHOOL  (KOOKONGOKUMA SECTION, SANDEMA TOWN (8.596098 ; -10.72768)""",Primary,8.595906,-10.72775,8875b40ee5fffff,1,2020,17:40.1,No,No,No,183,4,,No,11.02,74.02,14.96
2.09E+15,9.055325,-12.99102,7cd94556-6b5c-3999-bea2-36a079cae0eb,Sierra Leone,government,G_SL_002708,220202207,"""COMMUNITY PRIMARY SCHOOL  (KATALAN SECTION, MASEBA TOWN (9.055293 ; -12.99104)""",Primary,9.055325,-12.99102,8854eb5b61fffff,1,2020,17:40.1,No,No,No,274,4,,No,10.94,74.22,14.84
2.10E+15,8.886929,-12.53078,1f69153e-8689-370c-8117-8956b3500408,Sierra Leone,government,G_SL_003248,241101205,"""EVANGILICAL MODEL PRIMARY SCHOOL MAGBAFTH TMS  (MAGBAFTH SECTION, MAGBATH TOWN (8.886968 ; -12.53066)""",Primary,8.886929,-12.53078,8854eb0a8bfffff,1,2020,17:40.1,No,No,No,183,3,,No,11.9,73.02,15.08
2.10E+15,9.503798,-12.23961,cfd91396-c228-3680-a78b-c217215883b4,Sierra Leone,government,G_SL_003450,230701235,"""COMMUNITY SCHOOL LAKATHA  (LAKATHA SECTION, LAKATHA TOWN (9.917754 ; -12.22288)""",Primary,9.503798,-12.23961,8854e8293dfffff,1,2020,17:40.1,No,No,No,155,2,,No,11.29,74.19,14.52
2.09E+15,8.521332,-13.15014,53644705-2594-36f1-9d1e-295c6211fa43,Sierra Leone,government,G_SL_003679,240402209,"""POWER ACADEMY PRIMARY SCHOOL  (TAGRIN SECTION, TARGRIN TOWN (8.521545 ; -13.15037)""",Primary,8.521332,-13.15014,8854cca8ddfffff,1,2020,17:40.1,No,Yes,No,125,10,,No,10.94,74.22,14.84
2.09E+15,8.421821,-12.74945,3fe9a541-49be-3369-b291-29e3b4ba3268,Sierra Leone,government,G_SL_003870,240504219,"""EVANGELICAL MODEL PRIMARY SCHOOL  (FOINDU SECTION, ROGBERAY TOWN (8.421808 ; -12.74938)""",Primary,8.421821,-12.74945,8854cdd74dfffff,1,2020,17:40.1,No,No,No,135,3,,No,11.81,73.23,14.96
2.09E+15,8.592537,-12.53632,bc947443-2ffe-3365-83d0-f784e4332208,Sierra Leone,government,G_SL_004235,240903220,"""KING FAHAD ISLAMIC PRIMARY SCHOOL ROHTOMA  (YONIPET SECTION, ROTHOMA TOWN (8.592523 ; -12.53642)""",Primary,8.592537,-12.53632,8854eb6661fffff,1,2020,17:40.1,No,No,No,204,4,,No,11.9,73.02,15.08
2.10E+15,9.080364,-11.92742,4fd75d71-a10c-3e16-b986-a2d56602a169,Sierra Leone,government,G_SL_004325,210101217,"""ROMAN CATHOLIC COMMUNITY PRIMARY SCHOOL , KAMAWORAY  (KAMABAI SECTION, KAMAWORAY TOWN (9.080266 ; -11.92748)""",Primary,9.080364,-11.92742,8854e94dbdfffff,1,2020,17:40.1,No,No,No,158,5,,No,11.81,73.23,14.96
2.10E+15,8.921537,-12.03281,b455d852-ff8d-36dc-9505-b815abcf0869,Sierra Leone,government,G_SL_004406,210701208,"""AHMADIYYA MUSLIM PRIMARY SCHOOL  (ROSINT SECTION, PANLAP TOWN (8.921496 ; -12.03281)""",Primary,8.921537,-12.03281,8854eba0c7fffff,1,2020,17:40.1,No,No,No,80,10,,No,11.81,73.23,14.96
2.10E+15,9.110314,-12.19886,3c52598a-17fb-3e70-aea2-b00a2a23fac9,Sierra Leone,government,G_SL_004473,210402202,"""BAPTIST MODEL PRIMARY SCHOOL  (GBENDEMBU SECTION, GBENDEMBU TOWN (9.110288 ; -12.19868)""",Primary,9.110314,-12.19886,8854eb8e9bfffff,1,2020,17:40.1,No,No,No,361,8,,No,12,72.8,15.2
