,uuid,country,source,giga_school_id,source_school_id,school_name,education_level,latitude,longitude,hex8,dq_score,source_timestamp,master_timestamp,school_archive,electricity_availability,internet_availability,number_of_students,number_of_teachers,computers,connectivity_type,coverage,coverage_type,2G_coverage,3G_coverage,4G_coverage
96,bb9f4ec3-9151-450c-a667-b94d3e801962,Rwanda,government,G_RWA_00249,220603.0,GS KABEZA,Secondary,-2.51264,29.90617,886ad84e03fffff,0.67,2020,00:52.6,No,ON GRID,NONE,840,17,216.0,None,YES,3G,YES,YES,NO
97,bb03f5d4-ad67-4abf-96a9-0b66eaa68aef,Rwanda,government,G_RWA_00250,311007.0,GS GAHENGERI,Secondary,-2.14258,29.4895,886ade342dfffff,0.62,2020,00:52.6,No,ON GRID,NONE,851,15,327.0,None,YES,4G,YES,YES,YES
98,9eca43bc-e67a-4ce8-8eea-1bde1f5719ba,Rwanda,government,G_RWA_00264,341003.0,GAKORO,Secondary,-1.627722222,29.63277778,886adc612dfffff,0.67,2020,00:52.6,No,ON GRID,NONE,942,18,212.0,None,YES,4G,YES,YES,YES
99,3e7feede-9234-47cb-a8fe-60e1ac17ef03,Rwanda,government,G_RWA_00272,270307.0,GS KIBANGU,Secondary,-1.84697,29.6875,886ad8d009fffff,0.62,2020,00:52.6,No,OFF GRID,NONE,1067,18,245.0,None,YES,4G,YES,YES,YES
100,dc72766d-251a-4901-aad5-0a8a74394dde,Rwanda,government,G_RWA_00278,310205.0,GS MWENDO,Secondary,-2.19431,29.52842,886ade3583fffff,0.67,2020,00:52.6,No,ON GRID,NONE,1104,34,205.0,None,YES,4G,YES,YES,YES
101,cedfa816-1d36-49b7-af90-75342700696d,Rwanda,government,G_RWA_00279,270703.0,GS KIBINGO,Secondary,-1.75331,29.70853,886adc6d61fffff,0.67,2020,00:52.6,No,ON GRID,NONE,1118,23,231.0,None,YES,4G,YES,NO,NO
102,f290021d-858f-48cc-94b1-fd93f976989b,Rwanda,government,G_RWA_00280,540908.0,GS NYAGASAMBU,Secondary,-1.96075,30.5531388,886ad8a193fffff,0.67,2020,00:52.6,No,ON GRID,NONE,1125,17,356.0,None,YES,4G,YES,YES,YES
103,38889d14-99e0-4372-b23c-99d49e9b9738,Rwanda,government,G_RWA_00285,570603.0,GS MUSENYI,Secondary,-2.18444,30.02511,886ad819d9fffff,0.67,2020,00:52.6,No,OFF GRID,NONE,1262,18,205.0,None,YES,4G,YES,YES,YES
104,0da116e4-3b3d-48a6-8f7e-f1af73e60a44,Rwanda,government,G_RWA_00291,310905.0,GS BUBAZI,Secondary,-2.07264,29.43117,886adeada7fffff,0.67,2020,00:52.6,No,OFF GRID,NONE,1310,18,205.0,None,YES,4G,YES,YES,YES
105,64c2fddb-f513-4992-a795-1a49ed9a8b10,Rwanda,government,G_RWA_00292,361109.0,GS NYAKANYINYA,Secondary,-2.52394,28.92239,886ade7815fffff,0.67,2020,00:52.6,No,ON GRID,NONE,1319,31,255.0,None,YES,4G,YES,YES,YES
106,85229b34-fc9a-49c9-a814-77680eadc56c,Rwanda,government,G_RWA_00299,440807.0,GS KAGOGO,Secondary,-1.38436,29.77844,886adc7605fffff,0.67,2020,00:52.6,No,ON GRID,NONE,1418,17,225.0,None,YES,4G,YES,YES,NO
107,9ff7841b-10d6-4525-abf9-555c8e9af038,Rwanda,government,G_RWA_00300,320512.0,GS RWAMIKO,Secondary,-1.939388889,29.44002778,886adeae3bfffff,1.0,2020,00:52.6,No,OFF GRID,NONE,1457,32,205.0,None,YES,4G,YES,YES,NO
108,cdffcd4a-197d-43f1-8e2b-6c5a698c7f06,Rwanda,government,G_RWA_00301,220704.0,GS CYUMBA,Secondary,-2.66144,29.87442,886adab2d7fffff,0.67,2020,00:52.6,No,ON GRID,NONE,1473,16,286.0,None,YES,4G,YES,YES,YES
109,52f6f616-7fe9-4511-a245-cb5ba7d97b34,Rwanda,government,G_RWA_00302,350215.0,GS MUHORORO,Secondary,-1.936583333,29.63166667,886ad8dac5fffff,1.0,2020,00:52.6,No,OFF GRID,NONE,1556,28,298.0,None,YES,4G,YES,YES,YES
110,f2cc9407-4aa8-498d-a658-b7bcdcb047b4,Rwanda,government,G_RWA_00304,541205.0,GIHINGA,Secondary,-1.926805556,30.59180556,886ad8a095fffff,0.67,2020,00:52.6,No,OFF GRID,NONE,1602,18,282.0,None,YES,4G,YES,YES,YES
111,d9851893-1b5e-4bde-ab16-87b74409ebdb,Rwanda,government,G_RWA_00306,351001.0,GS GASAVE,Secondary,-1.991083333,29.60238889,886ad8d801fffff,1.0,2020,00:52.6,No,OFF GRID,NONE,1674,33,205.0,None,YES,4G,YES,YES,YES
112,8a0d5cbf-ed76-49c7-b874-c960103bec65,Rwanda,government,G_RWA_00309,531302.0,GS NYAGASIGA,Secondary,-1.7109722,30.3691944,886ad8b341fffff,0.67,2020,00:52.6,No,OFF GRID,NONE,1761,51,230.0,None,YES,3G,YES,YES,NO
113,5be66c14-0b48-4ba4-a885-c49818c4dc76,Rwanda,government,G_RWA_00316,420411.0,GS MUSAVE,Secondary,-1.6825833,29.7926944,886adc6e33fffff,0.67,2020,00:52.6,No,OFF GRID,NONE,2112,31,306.0,None,YES,4G,YES,YES,YES
114,72b7b9c3-736d-4587-a50b-0f956610625b,Rwanda,government,G_RWA_00317,260805.0,GS NYAGISOZI,Secondary,-2.25453,29.83311,886ad85769fffff,0.67,2020,00:52.6,No,ON GRID,NONE,2145,45,266.0,None,YES,4G,YES,YES,YES
115,340053c7-d16b-4ab8-95c8-e1126887b9f5,Rwanda,government,G_RWA_00318,520306.0,GS MUSENYI,Secondary,-1.502222,30.404167,886add4109fffff,0.67,2020,00:52.6,No,ON GRID,NONE,2198,34,395.0,None,YES,4G,YES,YES,YES
116,570d0d7c-15b0-449e-a7cc-f072a9a2c6be,Rwanda,government,G_RWA_00321,260709.0,GS MUTARA,Secondary,-2.13072,29.65639,886ad8c86bfffff,0.67,2020,00:52.6,No,OFF GRID,NONE,2396,51,258.0,None,YES,4G,YES,YES,YES
117,0d1b1721-d0e1-4d66-a753-031cff2dfb5f,Rwanda,government,G_RWA_00323,441309.0,GS RUGARAMA,Secondary,-1.40706,29.73625,886adc7709fffff,0.67,2020,00:52.6,No,ON GRID,NONE,2490,56,559.0,None,YES,4G,YES,YES,YES
118,d45c21e1-80af-4edd-8db0-b5baca76720b,Rwanda,government,G_RWA_00325,410504.0,GS REMERA,Secondary,-1.760027778,29.9945,886ad89885fffff,0.96,2020,00:52.6,No,ON GRID,NONE,2582,47,263.0,None,YES,4G,YES,YES,YES
119,2ef7ede8-dea8-4f7f-987a-a7f42c863930,Rwanda,government,G_RWA_00326,431206.0,GS NYANGE,Secondary,-1.45806,29.62778,886adc7035fffff,0.67,2020,00:52.6,No,ON GRID,NONE,2766,52,238.0,None,YES,4G,YES,YES,YES
120,2f385d1b-c9e9-4792-9c46-d134fa6da33d,Rwanda,government,G_RWA_00333,210406.0,GS MUTUTU,Secondary,-2.34861,29.94,886ad8559dfffff,0.54,2020,00:52.6,No,ON GRID,USB_MODEM,331,17,246.0,3G,YES,3G,YES,YES,NO
121,59d80596-316d-45fa-ad02-44491103be93,Rwanda,government,G_RWA_00334,510512.0,GS SOVU,Secondary,-2.0036,30.4303,886ad8aa37fffff,0.57,2020,00:52.6,No,ON GRID,USB_MODEM,336,14,272.0,3G,YES,4G,YES,YES,YES
122,94143ec8-9f0b-40e2-86ab-d82681484ca5,Rwanda,government,G_RWA_00335,230602.0,GS NYANZA,Secondary,-2.41675,29.06680556,886ade70b9fffff,0.67,2020,00:52.6,No,ON GRID,USB_MODEM,414,20,235.0,3G,YES,4G,YES,YES,YES
123,528caefc-a2be-41de-95fc-a51bd847019e,Rwanda,government,G_RWA_00336,540707.0,GS NYAWERA,Secondary,-1.883916667,30.55436111,886ad8a2a7fffff,1.0,2020,00:52.6,No,ON GRID,USB_MODEM,450,20,335.0,3G,YES,4G,YES,YES,YES
124,95dbf937-6500-4e1e-8f40-a45963b3de30,Rwanda,government,G_RWA_00341,211003.0,GS MUBUGA,Secondary,-2.38519,29.71578,886ad85a83fffff,0.67,2020,00:52.6,No,ON GRID,USB_MODEM,509,21,276.0,3G,YES,4G,YES,YES,YES
125,ec420e30-336a-4896-a464-ae4a3df47406,Rwanda,government,G_RWA_00348,210306.0,GS RUBONA,Secondary,-2.28381,29.67525,886ad85325fffff,0.67,2020,00:52.6,No,ON GRID,USB_MODEM,665,21,278.0,3G,YES,4G,YES,YES,YES
126,96d1c767-60ef-45c1-a0c8-90c40d6baa45,Rwanda,government,G_RWA_00351,251305.0,GS SEKERA,Secondary,-2.40847,29.48153,886ade2c63fffff,0.67,2020,00:52.6,No,ON GRID,USB_MODEM,730,18,674.0,3G,YES,4G,YES,YES,YES
127,4f4332cd-6ab8-49fc-a291-a58ea7165b62,Rwanda,government,G_RWA_00354,210305.0,GS NYAGISOZI,Secondary,-2.29503,29.64556,886ade2481fffff,0.67,2020,00:52.6,No,ON GRID,USB_MODEM,825,13,406.0,3G,YES,4G,YES,NO,YES
128,6c82ef24-2e44-4c47-9fe1-826186c68fa6,Rwanda,government,G_RWA_00355,511305.0,GS RUGARAMA,Secondary,-2.05116,30.3102,886ad81485fffff,0.62,2020,00:52.6,No,ON GRID,USB_MODEM,900,24,250.0,3G,YES,4G,YES,YES,YES
129,9c951453-5f29-4548-9b1f-6213ccc02d88,Rwanda,government,G_RWA_00358,231406.0,GS RUNYINYA,Secondary,-2.64178,29.62231,886ada8663fffff,0.67,2020,00:52.6,No,ON GRID,USB_MODEM,916,18,334.0,3G,YES,4G,YES,YES,YES
130,1ee26174-b8b0-4af9-8780-ac0ec0f57d9e,Rwanda,government,G_RWA_00367,550809.0,GS RUGANGO,Secondary,-2.37183,30.59917,886ad821d7fffff,0.67,2020,00:52.6,No,ON GRID,USB_MODEM,1073,25,254.0,3G,YES,4G,YES,YES,NO
131,8aaf61e6-aa25-4cbe-868f-006e609056dd,Rwanda,government,G_RWA_00370,270507.0,GS NGOMA,Secondary,-2.05228,29.69272,886ad8c12dfffff,0.67,2020,00:52.6,No,OFF GRID,USB_MODEM,1119,15,243.0,3G,YES,4G,YES,YES,YES
132,55afe358-a378-4baf-9e63-1e2babdf4582,Rwanda,government,G_RWA_00371,510704.0,GS NKUNGU,Secondary,-2.0463,30.4428,886ad8a83bfffff,0.57,2020,00:52.6,No,ON GRID,USB_MODEM,1130,17,255.0,3G,YES,4G,YES,YES,YES
133,7108687e-44b4-4c31-9577-c1c90cd6eb3a,Rwanda,government,G_RWA_00373,211001.0,GS CYARWA,Secondary,-2.34972,29.69122,886ad85127fffff,0.67,2020,00:52.6,No,ON GRID,USB_MODEM,1232,26,321.0,3G,YES,4G,YES,YES,YES
134,aaec6dc4-930b-4b09-addf-f50d0d7d2d61,Rwanda,government,G_RWA_00374,251703.0,KIBYAGIRA,Secondary,-2.471972222,29.44952778,886ade2d35fffff,0.67,2020,00:52.6,No,ON GRID,USB_MODEM,1264,23,153.0,3G,YES,4G,YES,YES,YES
135,efcbb0bf-f314-48c4-8871-ed2760aab616,Rwanda,government,G_RWA_00376,451822.0,GS NYAGATOMA,Secondary,-1.77739,30.13433,886ad881d1fffff,0.67,2020,00:52.6,No,ON GRID,USB_MODEM,1300,18,267.0,3G,YES,4G,YES,YES,YES
136,92e492a9-1021-475f-8803-128a6d2213ed,Rwanda,government,G_RWA_00380,280805.0,MATABA,Secondary,-2.071861111,29.93716667,886ad8c581fffff,0.67,2020,00:52.6,No,ON GRID,USB_MODEM,1498,22,247.0,3G,YES,4G,YES,YES,YES
137,850967e8-c1f1-4d15-b6cf-00ea191a9746,Rwanda,government,G_RWA_00381,210114.0,GS HANIKA,Secondary,-2.34239,29.75711,886ad85181fffff,0.67,2020,00:52.6,No,ON GRID,USB_MODEM,1635,49,259.0,3G,YES,4G,YES,YES,YES
138,b54ceab2-332c-4eef-8a36-05ca3948d36d,Rwanda,government,G_RWA_00386,260910.0,GS MUHORORO,Secondary,-2.19369,29.79658,886ad8cd39fffff,0.67,2020,00:52.6,No,ON GRID,USB_MODEM,1925,32,244.0,3G,YES,4G,YES,YES,YES
139,77b80258-652e-4c3a-93e1-d2836eb04504,Rwanda,government,G_RWA_00389,451204.0,GS GASEKE,Secondary,-1.76275,30.12431,886ad88037fffff,0.67,2020,00:52.6,No,ON GRID,USB_MODEM,2117,34,263.0,3G,YES,4G,YES,YES,YES
140,52c77a5a-596e-4642-850a-1146d3964c29,Rwanda,government,G_RWA_00391,510910.0,GS RUTOMA,Secondary,-1.90127,30.3145,886ad8b959fffff,0.62,2020,00:52.6,No,ON GRID,WIMAX,590,17,318.0,3.5G,YES,4G,YES,YES,YES
141,e606310f-04d4-47f8-9076-a097f94e339b,Rwanda,government,G_RWA_00392,251304.0,GS RUSEKERA,Secondary,-2.39556,29.44839,886ade2f39fffff,0.67,2020,00:52.6,No,ON GRID,WIMAX,652,12,245.0,3.5G,YES,4G,YES,YES,YES
142,32ef5059-4d4e-4c17-a44c-5af6a2a4a320,Rwanda,government,G_RWA_00395,210802.0,GS RUYENZI,Secondary,-2.4235,29.8277777,886ad84001fffff,0.61,2020,00:52.6,No,ON GRID,WIMAX,763,28,345.0,3.5G,YES,4G,YES,YES,YES
143,f35d3865-a9c7-4123-be58-d1c5320e5c35,Rwanda,government,G_RWA_00398,280511.0,GS KIVUMU,Secondary,-2.16661,29.95794,886ad8195dfffff,0.67,2020,00:52.6,No,ON GRID,WIMAX,987,33,254.0,3.5G,YES,4G,YES,YES,YES
144,c207eb81-7969-4c49-bb11-5d6e411cd2ae,Rwanda,government,G_RWA_00400,510606.0,GS NYARUSANGE,Secondary,-1.93358,30.45311,886ad8a163fffff,0.67,2020,00:52.6,No,ON GRID,WIMAX,1075,17,284.0,3.5G,YES,4G,YES,YES,YES
145,ed02d14f-4070-4fe9-b8fa-c42a23678fb8,Rwanda,government,G_RWA_00408,280808.0,NYAMIYAGA,Secondary,-2.048416667,29.89786111,886ad8c515fffff,0.67,2020,00:52.6,No,ON GRID,WIMAX,1372,33,275.0,3.5G,YES,4G,YES,YES,YES
146,29f8d587-2154-47ca-8bd4-737ebc8e1964,Rwanda,government,G_RWA_00411,510604.0,GS MURAMBI,Secondary,-1.87008,30.45275,886ad8a30dfffff,0.67,2020,00:52.6,No,ON GRID,WIMAX,1422,33,358.0,3.5G,YES,4G,YES,YES,YES
147,ae279433-fddb-4ce1-80c6-98f610d1f963,Rwanda,government,G_RWA_00418,451611.0,GS MUNYINYA,Secondary,-1.64556,30.13689,886ad89529fffff,0.67,2020,00:52.6,No,ON GRID,WIMAX,1674,45,269.0,3.5G,YES,4G,YES,YES,YES
148,febed942-472d-4e28-93ef-551bf01eeca1,Rwanda,government,G_RWA_00419,110305.0,GS MWENDO,Secondary,-1.98856,30.01056,886ad81361fffff,0.67,2020,00:52.6,No,ON GRID,WIMAX,1695,46,280.0,3.5G,YES,4G,YES,YES,YES
149,dc7ebc2f-65d0-4d5c-9c51-d9d558ed1ae5,Rwanda,government,G_RWA_00425,560605.0,GS NYANGE,Secondary,-2.1126388,30.3730277,886ad806c1fffff,0.67,2020,00:52.6,No,ON GRID,WIMAX,1900,45,288.0,3.5G,YES,4G,YES,YES,YES
150,0cfcd7a9-35a5-45c6-be8b-f03271476c31,Rwanda,government,G_RWA_00426,320106.0,GS KIGARAMA,Secondary,-1.904555556,29.30791667,886adeaac9fffff,1.0,2020,00:52.6,No,ON GRID,WIMAX,1908,48,230.0,3.5G,YES,4G,YES,YES,YES
151,9526a18f-897b-4e52-8860-4deaec7b20b6,Rwanda,government,G_RWA_00428,511006.0,GS MUYUMBU,Secondary,-1.977,30.2557,886ad8163dfffff,0.51,2020,00:52.6,No,ON GRID,WIMAX,1954,43,268.0,3.5G,YES,4G,YES,YES,YES
152,6786eb3f-4021-421a-8aa6-c0dba236e8f7,Rwanda,government,G_RWA_00435,230314.0,GS NDAGO,Secondary,-2.69642,29.56889,886ada872dfffff,0.67,2020,00:52.6,No,ON GRID,WIMAX,2330,40,238.0,3.5G,YES,4G,YES,YES,YES
153,ea537711-8dd4-40d6-8db8-dba13021bb4c,Rwanda,government,G_RWA_00440,531203.0,GS BUGARURA,Secondary,-1.7365,30.3380555,886ad886b7fffff,0.61,2020,00:52.6,No,ON GRID,WIMAX,2389,44,327.0,3.5G,YES,4G,YES,YES,YES
154,574346d6-409b-4991-8ed8-3c36e1044155,Rwanda,government,G_RWA_00444,260911.0,GS MUNINI,Secondary,-2.22519,29.79342,886ad852c3fffff,0.67,2020,00:52.6,No,OFF GRID,WIMAX,2498,43,256.0,3.5G,YES,4G,YES,YES,YES
155,3a428490-0e51-4e95-baf4-e1e65dad8853,Rwanda,government,G_RWA_00445,510509.0,GS RUTONDE,Secondary,-1.98208,30.44875,886ad8aae9fffff,0.67,2020,00:52.6,No,ON GRID,WIMAX,2532,43,285.0,3.5G,YES,4G,YES,YES,YES
156,195ee876-9e21-4eb2-9276-66fde8a9b899,Rwanda,government,G_RWA_00447,451104.0,GS MWENDO,Secondary,-1.73064,30.21272,886ad88707fffff,0.67,2020,00:52.6,No,ON GRID,WIMAX,2587,58,278.0,3.5G,YES,4G,YES,YES,YES
157,a02e326f-80de-43dd-b235-84eb80c9d7f1,Rwanda,government,G_RWA_00449,530703.0,GS RUBONA,Secondary,-1.7805,30.4356944,886ad8b1c9fffff,0.61,2020,00:52.6,No,ON GRID,WIMAX,2602,46,250.0,3.5G,YES,4G,YES,YES,YES
158,909a1890-4d0e-494c-8830-ff8226f22354,Rwanda,government,G_RWA_00450,510202.0,GS GAHENGERI,Secondary,-1.9684166,30.32261,886ad816d1fffff,0.67,2020,00:52.6,No,ON GRID,WIMAX,2613,48,792.0,3.5G,YES,4G,YES,YES,YES
159,e2943cde-4a12-417e-aca2-8413bbe5f009,Rwanda,government,G_RWA_00451,210611.0,GS NYARUTOVU,Secondary,-2.28881,29.75194,886ad85007fffff,0.67,2020,00:52.6,No,ON GRID,WIMAX,2627,45,315.0,3.5G,YES,4G,YES,YES,YES
160,3113ba48-02cb-47d9-aa2d-f36380795654,Rwanda,government,G_RWA_00452,450606.0,GS KAGEYO,Secondary,-1.60606,30.08261,886ad890c7fffff,0.67,2020,00:52.6,No,ON GRID,WIMAX,2661,40,277.0,3.5G,YES,4G,YES,YES,YES
161,f6074c55-949b-41f4-99c7-d99ddd96187a,Rwanda,government,G_RWA_00458,110306.0,GS KIGALI,Secondary,-1.963416667,30.02925,886ad81349fffff,1.0,2020,00:52.6,No,ON GRID,WIMAX,3186,69,430.0,3.5G,YES,4G,YES,YES,YES
162,ee4d08f2-4289-49bd-b156-4cb0ee8d4092,Rwanda,government,G_RWA_00460,210207.0,GS MUNYINYA,Secondary,-2.31236,29.92469,886ad85431fffff,0.67,2020,00:52.6,No,ON GRID,WIMAX,3436,49,242.0,3.5G,YES,4G,YES,YES,YES
163,ec9ef2ee-94dd-4720-a389-af2fa015c8fb,Rwanda,government,G_RWA_00464,571411.0,GS MUGANZA,Secondary,-1.950666667,29.96388889,886ad8c6c1fffff,0.67,2020,00:52.6,No,ON GRID,NONE,266,20,284.0,None,YES,4G,YES,YES,YES
164,9f4e4805-1e33-4b87-825f-6582552b2bb0,Rwanda,government,G_RWA_00466,110920.0,GS REMERA,Secondary,-1.948611111,30.10555556,886ad81219fffff,0.67,2020,00:52.6,No,ON GRID,USB_MODEM,22,2,251.0,3G,YES,4G,YES,YES,YES
165,b57a6ce2-9956-45d4-89ed-91c9008e70c9,Rwanda,government,G_RWA_00467,120112.0,GS MUYANGE,Secondary,-1.996194444,30.11775,886ad81053fffff,0.67,2020,00:52.6,No,ON GRID,USB_MODEM,36,4,241.0,3G,YES,4G,YES,YES,YES
166,a844659c-d00a-4265-ba83-56001db44de8,Rwanda,government,G_RWA_00469,520413.0,GS MWENDO,Secondary,-2.248833333,30.24877778,886ad80e03fffff,0.67,2020,00:52.6,No,ON GRID,USB_MODEM,56,3,267.0,3G,YES,4G,YES,YES,YES
167,9ac9a798-387d-41b2-abdf-6bbf2a0605e0,Rwanda,government,G_RWA_00470,130213.0,GS NKUNGU,Secondary,-2.046333333,30.44283333,886ad8a83bfffff,0.67,2020,00:52.6,No,ON GRID,USB_MODEM,56,3,261.0,3G,YES,4G,YES,YES,YES
168,3666b32c-61a3-48f0-9485-b0461f9e37b1,Rwanda,government,G_RWA_00471,121210.0,GS NYAKANYINYA,Secondary,-2.523944444,28.92238889,886ade7815fffff,0.67,2020,00:52.6,No,ON GRID,USB_MODEM,61,2,397.0,3G,YES,4G,YES,YES,YES
169,d4daf4bd-c4c9-42bb-981d-9097ef744dcc,Rwanda,government,G_RWA_00472,411311.0,GS RUBONA,Secondary,-2.283805556,29.67525,886ad85325fffff,0.67,2020,00:52.6,No,ON GRID,USB_MODEM,75,6,261.0,3G,YES,4G,YES,YES,YES
170,5569935c-a32e-441e-8b44-07b5583dee57,Rwanda,government,G_RWA_00473,411109.0,GS GAHENGERI,Secondary,-2.256972222,29.61488889,886ade26a5fffff,0.67,2020,00:52.6,No,ON GRID,USB_MODEM,80,7,245.0,3G,YES,2G,YES,YES,NO
171,e0b30942-2a8a-4a08-bbf8-d607decb7e25,Rwanda,government,G_RWA_00474,430311.0,GS KIVUMU,Secondary,-1.779,29.31697222,886adea265fffff,0.89,2020,00:52.6,No,ON GRID,USB_MODEM,81,2,249.0,3G,YES,4G,YES,YES,YES
172,ac93969e-7757-40e2-ac6f-f80abee7b635,Rwanda,government,G_RWA_00475,430842.0,GS CYUMBA,Secondary,-1.737583333,29.58716667,886adc6919fffff,1.0,2020,00:52.6,No,ON GRID,USB_MODEM,87,2,268.0,3G,YES,3G,YES,YES,NO
173,35c7cdca-9f9f-40a0-b619-79de5feb4b6e,Rwanda,government,G_RWA_00476,521048.0,GS BIBARE,Secondary,-1.772694444,30.297,886ad884e5fffff,0.58,2020,00:52.6,No,ON GRID,USB_MODEM,87,3,277.0,3G,YES,4G,YES,YES,YES
174,1a18d271-f7f0-4570-9c0d-1b535c5a215b,Rwanda,government,G_RWA_00477,430514.0,GS KABEZA,Secondary,-1.975916667,29.41855556,886adeac6bfffff,0.67,2020,00:52.6,No,ON GRID,USB_MODEM,89,3,319.0,3G,YES,4G,YES,YES,YES
175,81022bf6-2006-4f94-83e0-b025bdb5cf53,Rwanda,government,G_RWA_00478,120614.0,GS MUNINI,Secondary,-2.225194444,29.79341667,886ad852c3fffff,0.67,2020,00:52.6,No,ON GRID,USB_MODEM,90,3,285.0,3G,YES,4G,YES,YES,YES
176,18d76040-4d76-4366-81bf-1cc06cd3189e,Rwanda,government,G_RWA_00479,450328.0,GS CYANIKA,Secondary,-1.663222222,29.61147222,886adc6a39fffff,1.0,2020,00:52.6,No,ON GRID,USB_MODEM,96,3,216.0,3G,YES,4G,YES,YES,YES
177,935a8493-e8b6-4bed-be5c-5b861a1fac54,Rwanda,government,G_RWA_00480,440315.0,GS RUGAMBA,Secondary,-1.672666667,29.49280556,886adeb685fffff,1.0,2020,00:52.6,No,ON GRID,USB_MODEM,100,3,312.0,3G,YES,4G,YES,YES,YES
178,6485a679-3bd6-49a6-bfd0-754686eebe41,Rwanda,government,G_RWA_00481,510803.0,GS KARAMBI,Secondary,-2.177888889,30.66397222,886ad83409fffff,0.67,2020,00:52.6,No,ON GRID,USB_MODEM,104,3,352.0,3G,YES,4G,YES,YES,YES
179,4ebf18b3-0e6c-47dc-ac66-f85f8f2cc077,Rwanda,government,G_RWA_00483,430701.0,GS KIBARA,Secondary,-2.010777778,29.49094444,886adeac87fffff,0.67,2020,00:52.6,No,ON GRID,USB_MODEM,111,3,236.0,3G,YES,4G,YES,YES,YES
180,6eb83afd-ae50-4765-a74e-a29b05033683,Rwanda,government,G_RWA_00484,130414.0,GS NYAMUGARI,Secondary,-1.865805556,30.59691667,886ad8a293fffff,1.0,2020,00:52.6,No,ON GRID,USB_MODEM,131,8,257.0,3G,YES,4G,YES,YES,YES
181,b74dc591-2ad4-4062-91dc-d0e86d00a5a7,Rwanda,government,G_RWA_00485,280309.0,GS MUSAVE,Secondary,-1.682583333,29.79269444,886adc6e33fffff,0.67,2020,00:52.6,No,ON GRID,USB_MODEM,133,8,223.0,3G,YES,4G,YES,YES,YES
182,48d95cef-e8ea-47bb-8e3c-daee3095c81c,Rwanda,government,G_RWA_00486,430836.0,GS KAZO,Secondary,-1.770722222,29.372,886adea219fffff,0.58,2020,00:52.6,No,ON GRID,USB_MODEM,134,3,305.0,3G,YES,2G,YES,YES,NO
183,1c67749d-34b9-487e-ad2a-d0d45b83acb7,Rwanda,government,G_RWA_00487,430235.0,GS KINIHIRA,Secondary,-1.834388889,29.34902778,886adea00dfffff,1.0,2020,00:52.6,No,ON GRID,USB_MODEM,143,4,270.0,3G,YES,4G,YES,YES,YES
184,0c195bf6-2f14-445d-b23c-0c2e645420c6,Rwanda,government,G_RWA_00489,110923.0,GS RUHANGA,Secondary,-1.939972222,30.25630556,886ad8165dfffff,0.67,2020,00:52.6,No,ON GRID,USB_MODEM,162,7,284.0,3G,YES,4G,YES,YES,YES
185,1865848c-b1a9-431b-a038-82e808d01c00,Rwanda,government,G_RWA_00490,120929.0,GS RUSUSA,Secondary,-2.528833333,29.57691667,886ada945dfffff,0.67,2020,00:52.6,No,ON GRID,USB_MODEM,170,13,287.0,3G,YES,4G,YES,YES,YES
186,37bcb15f-4010-4440-bdbc-69cc4c520693,Rwanda,government,G_RWA_00491,410107.0,GS HANIKA,Secondary,-2.342388889,29.75711111,886ad85181fffff,0.67,2020,00:52.6,No,ON GRID,USB_MODEM,184,9,253.0,3G,YES,4G,YES,YES,YES
187,98d05145-1c35-48bf-a75c-027704e2e46b,Rwanda,government,G_RWA_00492,111007.0,GS MURAMBI,Secondary,-1.981222222,30.09155556,886ad81235fffff,1.0,2020,00:52.6,No,ON GRID,USB_MODEM,184,15,302.0,3G,YES,4G,YES,YES,YES
188,ae3f8206-f226-4e5e-a23f-9c53d9e68aa1,Rwanda,government,G_RWA_00494,521047.0,GS RUBONA,Secondary,-1.7805,30.43569444,886ad8b1c9fffff,0.61,2020,00:52.6,No,ON GRID,USB_MODEM,192,8,334.0,3G,YES,4G,YES,YES,YES
189,e1928910-9ba5-4741-8b4c-1e7df4b53332,Rwanda,government,G_RWA_00495,120113.0,GS NYANZA,Secondary,-2.001472222,30.09341667,886ad81043fffff,0.67,2020,00:52.6,No,ON GRID,USB_MODEM,194,6,315.0,3G,YES,4G,YES,YES,YES
190,5ecb2b0a-e09d-49a5-958f-54a5d0da26c8,Rwanda,government,G_RWA_00497,430835.0,GS CYIVUGIZA,Secondary,-1.770388889,29.34358333,886adea209fffff,0.67,2020,00:52.6,No,ON GRID,USB_MODEM,200,5,260.0,3G,YES,4G,YES,YES,YES
191,244c312e-0663-4c8d-9734-690371b3383b,Rwanda,government,G_RWA_00498,331108.0,GS KAGEYO,Secondary,-1.606055556,30.08261111,886ad890c7fffff,0.67,2020,00:52.6,No,ON GRID,USB_MODEM,200,10,235.0,3G,YES,4G,YES,YES,YES
192,ac419196-fe7d-44b4-9165-6812fddd0599,Rwanda,government,G_RWA_00499,361308.0,GS NYAGATOMA,Secondary,-1.777388889,30.13433333,886ad881d1fffff,0.67,2020,00:52.6,No,ON GRID,USB_MODEM,200,10,213.0,3G,YES,4G,YES,YES,YES
193,dfa9ef42-d9c8-4599-bc46-c2aa3995fb44,Rwanda,government,G_RWA_00501,430224.0,GS RUGAMBA,Secondary,-1.8885,29.30469444,886adea12bfffff,0.94,2020,00:52.6,No,ON GRID,USB_MODEM,205,6,215.0,3G,YES,4G,YES,YES,YES
