SCHOOL_CODE,SCHOOL_NAME,school_region,LATITUDE,LONGITUDE,connectivity,uuid,Coverage,Coverage_type,2G_coverage,3G_coverage,4G_coverage,5G_coverage,2G_coverage_distance,3G_coverage_distance,4G_coverage_distance,5G_coverage_distance,2G_Best_Coverage_provider,3G_Best_Coverage_provider,4G_Best_Coverage_provider,5G_Best_Coverage_provider,2G_coverage_present,3G_coverage_present,4G_coverage_present,5G_coverage_present,Distance_to_nearest_tower,Data_Source
G_CRI_002588,VEINTE DE NOVIEMBRE,Urban,9.9842221,-84.76765652,YES,978eb8dc-7e35-3696-848d-fc6ecdec3806,YES,4G,Excellent,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_002600,BRUNCA,Urban,8.6556198,-83.06675031,YES,b42f338a-e1cd-3c20-bd30-af90f5d91d7c,YES,4G,Good,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_002609,VILLA ROMA,Rural,8.72341404,-82.90208433,YES,fd7e750c-96e8-35fd-82a0-4975259efa25,YES,4G,Fair,Good,Fair,None,0-5km,0-5km,0-5km,None,Kolbi ICE,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_002678,CAMPO TRES,Rural,8.72429589,-82.93352141,YES,4c445aa5-4c43-3c77-ad80-d7c0bec84cb8,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,movistar,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_002747,COQUITO,Rural,8.92001286,-83.27949244,YES,c0d4fd55-93a6-3827-98ae-1bddde1e3600,YES,4G,Good,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_002758,I.D.A. AGUJAS,Rural,8.56008246,-83.3813942,YES,69abedfc-6faf-3ba3-8b99-3081207de49f,YES,4G,Fair,Fair,Poor,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_002790,LAS VEGAS DE RIO ABROJO,Urban,8.62050449,-82.91257049,YES,44a729d5-676b-3a75-96c6-87164c039cc0,YES,4G,Good,Good,Fair,None,0-5km,0-5km,0-5km,None,movistar,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_002818,NUEVA ZELANDIA,Rural,8.70412907,-83.21336054,YES,7acd6e56-ebff-3ecf-9bcb-2039122ae790,YES,4G,Good,Good,Good,None,0-5km,0-5km,0-5km,None,Claro,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_002830,SANTA MARTA,Rural,8.72486992,-82.95873799,YES,4ae4c968-62c2-3d73-af0a-915d8e4e3457,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,movistar,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_002861,CENTRAL SAN JOSE,Urban,8.63919592,-83.16596235,YES,88492f57-7557-3f85-a3fa-03ab6ed2bf66,YES,4G,Good,Good,Good,None,0-5km,0-5km,0-5km,None,Claro,Claro,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_002919,LA PALMA,Rural,8.92960666,-83.4409073,YES,2e3d7d3f-b0d9-34e6-b645-9124e93b5ed9,YES,4G,Good,Good,Good,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003000,BUENA VISTA,Rural,9.80472169,-82.95995564,YES,3dc9f5fa-5ebb-3e80-b47a-adde8f9f8714,YES,4G,Fair,Fair,Poor,None,0-5km,0-5km,0-5km,None,movistar,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003011,RIO VICTORIA,Rural,9.95136611,-83.15980405,NO,3b577188-1e64-3600-8348-21e84fd2a6d4,YES,4G,Fair,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003016,BARRIO LIMONCITO,Urban,9.98251331,-83.04163347,YES,23d14420-9cb3-349c-a1f9-79bf18b6f379,YES,4G,Fair,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003024,BONIFACIO,Rural,9.79378859,-82.91930764,YES,48142830-d00e-32a3-9e0d-4be4c0a6333a,YES,4G,Fair,Good,Poor,None,0-5km,0-5km,0-5km,None,movistar,Claro,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003045,LUZON,Urban,10.09970686,-83.31860191,YES,f4736425-d0b5-3950-90bf-c8a1c368d802,YES,4G,Good,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,Claro,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003088,DONDONIA 2,Rural,9.9006543,-83.0500401,YES,724d09ba-888b-3248-8939-9d508da6f23c,YES,4G,Fair,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003103,ZEPHANIAH FARGUHARSON VASSELL,Rural,10.09234909,-83.39916551,YES,07fc9a20-e339-3770-b4da-393e6cc830be,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,Claro,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003106,MATA DE LIMON,Rural,9.55783676,-82.62148472,YES,6f1fa04a-1d0a-3219-a3b0-cde012786d8c,YES,4G,Fair,Fair,Poor,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003110,EL PEJE,Rural,10.17168061,-83.52009605,YES,f718d6bb-0b97-38b3-bb34-b5e890fa8aaa,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003134,SANTA RITA,Urban,9.97061893,-83.12788023,NO,39b413bd-379f-3f23-8050-fcae7ec56911,YES,4G,Fair,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,Claro,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003159,LIDER WESTFALIA,Rural,9.9400498,-83.00921788,YES,0cede711-206f-382a-94cf-44d3801ae443,YES,4G,Fair,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003187,AFRICA,Urban,10.20470639,-83.67069849,YES,0983c164-0627-3b5a-bf86-6adfffe09ebb,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,movistar,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003207,EL CARMEN,Urban,10.16288154,-83.60265454,YES,18f76aa1-9398-381f-ad5d-5ae652a69f5d,YES,4G,Fair,Fair,Poor,None,0-5km,0-5km,0-5km,None,movistar,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003239,EL PORVENIR,Rural,10.446042,-83.818326,YES,26f1dfc7-235c-310e-897b-884d651ebaf7,YES,4G,Fair,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,Claro,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003251,FINCA DOS,Rural,10.42921186,-83.82804219,YES,f19bdcdc-9f72-36cc-827b-224c7a704fe4,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003468,I.D.A. SAN LUIS,Rural,10.93048244,-85.34060168,YES,9e4deb72-fba2-3ae0-82bd-ee865d1b641a,YES,4G,Good,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,Claro,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003481,EL HIGUERON,Rural,10.80662607,-85.04609717,YES,d3fc384f-224a-38e5-832c-13d1f462e648,YES,4G,Fair,Fair,Good,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003487,BUENA VISTA,Rural,10.81351333,-85.02237738,YES,5a18bd9f-e644-3f5c-ac18-1765ba2c2fce,YES,4G,Fair,Fair,Good,None,0-5km,0-5km,0-5km,None,Claro,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003560,LA UNION,Rural,10.96464708,-85.13771131,YES,2aaf99e6-12bc-3eb7-a561-ffcb2a259525,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003562,EL PROGRESO,Rural,10.98621399,-85.23768235,YES,a6f27dae-405d-3d9f-b9ff-7cf6d8b42604,YES,4G,Fair,Good,Good,None,0-5km,0-5km,0-5km,None,Claro,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003615,UNIDAD PEDAGOGICA DR. RAFAEL ANGEL CALDERON G.,Urban,9.36931191,-83.71160285,NO,6950899b-7d5b-334f-974e-ffef50dbedf5,YES,4G,Fair,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,movistar,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003639,LICEO DE TAMBOR,Urban,10.03472589,-84.24010388,YES,79bda2dd-55c7-3b8c-a080-53a3db4d396a,YES,4G,Good,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,Claro,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003757,C.T.P. LOS CHILES,Rural,11.03431041,-84.71887165,YES,3ab8dd86-de54-341a-8d40-cc21c8637291,YES,4G,Excellent,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003787,C.T.P. DE JICARAL,Rural,9.96049249,-85.11907106,YES,4927108c-9286-3e2d-ae4f-bcac71be0178,YES,4G,Fair,Fair,Good,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003811,C.A.I. GUADALUPE,Urban,9.94590392,-84.05675791,YES,9b4141d0-038d-3ca2-ac50-48395321864a,YES,4G,Good,Good,Good,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003869,ANTILLAS NEERLANDESAS,Rural,9.08989745,-83.11865286,YES,ccf21967-f731-3e17-b873-29f0c9108256,YES,4G,Poor,Fair,Fair,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003941,LICEO RURAL RIO NUEVO,Rural,9.43414716,-83.84303655,YES,684a6cca-4d5f-3e58-901c-46b0510c7ad3,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003942,LICEO RURAL EL JARDIN,Rural,9.55705082,-83.70584129,NO,04e0ad5c-bc4f-3cb6-a82e-617711251c1f,YES,4G,Good,Good,Fair,None,0-5km,0-5km,0-5km,None,movistar,movistar,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003962,LICEO SAMARA,Rural,9.87441623,-85.50734784,YES,ca03ccf9-d848-3b0b-9e6f-af37af3acab6,YES,4G,Good,Good,Poor,None,0-5km,0-5km,0-5km,None,Claro,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_003976,CINDEA SAN JUAN DE DIOS-CAI VILMA CURLING RIVERA,Urban,9.8760198,-84.08465264,NO,8bede260-f760-321b-b7b2-48635f35719e,YES,4G,Good,Good,Good,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004013,J.N. DULCE NOMBRE,Urban,9.98187175,-84.01487143,YES,f02599e5-4dbb-36ea-aabf-39620a84b7a8,YES,4G,Fair,Good,Good,None,0-5km,0-5km,0-5km,None,movistar,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004054,LICEO CONCEPCION,Rural,9.48561843,-84.13510788,YES,7c9fdb8e-8dc2-3c96-9406-2dc97de08fb4,YES,4G,Fair,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,Claro,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004116,LICEO RURAL SANTA CRUZ,Rural,9.73192231,-84.03112606,YES,8d36baec-6708-3362-a918-18f3252b4841,YES,4G,Good,Good,Good,None,0-5km,0-5km,0-5km,None,Kolbi ICE,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004147,LA BONITA,Rural,8.88068416,-83.36388561,YES,13106fc9-3d4c-3b40-a9fe-fe1ed0de6a84,YES,4G,Fair,Fair,Poor,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004152,TSIRBÃ„KLÃ„,Rural,9.75089684,-83.48769769,NO,c9461650-fee3-38b9-a1d0-05667bd5e752,YES,4G,Good,Fair,Fair,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004156,ALTO COEN,Rural,9.50119455,-83.088787,YES,2ba9a76c-dfaf-3bd2-8538-ebe11078209b,YES,3G,Fair,Poor,None,None,0-5km,0-5km,5-10km,None,Kolbi ICE,Kolbi ICE,None,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004195,DORBATA,Rural,9.85692869,-83.50824878,YES,0fb56490-94e1-32f4-bbf8-4bcacf5d65ca,YES,4G,Good,Fair,Poor,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004216,LICEO RURAL DE SANTA TERESA,Rural,9.63955262,-85.16237645,YES,f06f99d1-9abe-33a5-a4b9-b8e43155aa0e,YES,4G,Good,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004260,LICEO EL CARMEN,Rural,9.88618038,-85.43592927,YES,b325dd51-b188-3b23-b703-d23a0673dbf1,YES,4G,Poor,Good,Good,None,0-5km,0-5km,0-5km,None,Claro,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004380,CNV. ESCUELA MARIA LUISA DE CASTRO,Urban,9.43838488,-84.16536477,NO,eca8b8c0-b125-3192-91b3-0ce3d8d206aa,YES,4G,Fair,Fair,Good,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004385,COLEGIO MATA DE PLATANO,Urban,9.95368267,-84.01464283,YES,4fe6b49c-d16d-3b82-b4a9-4d91aee1033d,YES,4G,Fair,Good,Good,None,0-5km,0-5km,0-5km,None,movistar,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004389,BOCA BRAVA,Urban,8.96352741,-83.62480267,YES,adedeed0-22a4-3904-89f3-29aae99d8b9a,YES,4G,None,Fair,Fair,None,5-10km,0-5km,0-5km,None,None,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004533,ASENTAMIENTO EL GALLO,Rural,11.12760104,-85.57908018,NO,ff328c78-687f-396c-9e03-002fad05f945,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004574,LOMA LINDA,Rural,9.98140345,-83.10315226,NO,282f1999-d4f7-3af9-9db0-f40f2399229c,YES,4G,Fair,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,Claro,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_004598,LICEO RURAL NAIRI AWARI,Rural,9.99701428,-83.46187966,NO,0f39ed37-ca0a-34c3-89cc-97000d4a49c9,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000022,LICEO DIURNO JOSE MARTI,Urban,9.9775985,-84.83552861,YES,c69b1717-6afc-376b-86e3-f4d98f660842,YES,4G,Excellent,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000051,NOCTURNO DE CARTAGO,Urban,9.86289314,-83.92263097,YES,9367c7aa-2c7c-3e8b-ab73-df5ea454ddef,YES,4G,Excellent,Good,Good,None,0-5km,0-5km,0-5km,None,movistar,movistar,Claro,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000132,LAS BRISAS,Urban,9.96454154,-84.12726687,YES,60a53aeb-a1f9-395f-8ef4-111c5493786e,YES,4G,Fair,Good,Good,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,Claro,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000139,ESPANA,Urban,9.93099684,-84.07465454,YES,b75bf8c1-c8eb-3bb0-98ea-3a4fd4a67765,YES,4G,Good,Good,Good,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000206,QUINCE DE AGOSTO,Urban,9.89866082,-84.02531558,YES,1c8ac9f1-7e1e-3bc6-a120-beb2ec426071,YES,4G,Fair,Good,Good,None,0-5km,0-5km,0-5km,None,movistar,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000239,J.N. FLORA CHACON CORDOBA,Urban,9.94867798,-84.05597379,YES,55c942e5-41bd-3c43-b716-012f1ef4f331,YES,4G,Good,Good,Good,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000333,REPUBLICA FEDERAL DE ALEMANIA,Urban,9.87571431,-84.02319123,YES,e6e6dfe7-bc77-3bd7-8920-a26184e35268,YES,4G,Fair,Good,Good,None,0-5km,0-5km,0-5km,None,movistar,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000388,SECTOR SIETE,Urban,9.86666028,-84.04963276,YES,76903dd0-ae99-3cef-b07e-bca67f50ad85,YES,4G,Good,Good,Good,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000423,EL SUR,Rural,9.74030804,-84.52354031,YES,e647bd67-da9e-3ecc-ab6b-fbd7d04605f2,YES,4G,Fair,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000431,GAMALOTILLO,Rural,9.60881985,-84.44258087,YES,8f631c25-9c49-390a-a4bf-5d5afe02f5d9,YES,4G,Fair,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000484,SAN VICENTE,Rural,9.67284553,-84.39801454,YES,77d24d9f-b8be-341b-9593-76babd83796e,YES,4G,Good,Good,Fair,None,0-5km,0-5km,0-5km,None,movistar,Claro,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000501,LABORATORIO,Urban,9.3578662,-83.69105273,YES,814e600d-1a62-3870-a11f-361e87d94b95,YES,4G,Fair,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,movistar,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000513,EL PROGRESO,Rural,9.15035569,-83.54809798,YES,33f3d01c-5f2a-31db-8142-a6fbf01e259d,YES,4G,Fair,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000547,TOLEDO,Urban,9.30516572,-83.71557263,YES,087a5687-5db9-3df8-95ce-52f7e0c521dd,YES,4G,Fair,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,movistar,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000649,LA REPUNTA,Urban,9.30410876,-83.65383541,YES,38829e41-755d-33a3-be4f-a27d76e4a342,YES,4G,Fair,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,movistar,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000652,LA TRINIDAD,Rural,9.11868976,-83.58212497,YES,df3550ed-b15a-3d06-8395-7198113f5973,YES,4G,Fair,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000733,SAN GABRIEL,Rural,9.20525328,-83.5741738,YES,0b420ede-00b2-3acb-8da3-7f0ef699e4e8,YES,4G,Fair,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000759,SANTA EDUVIGES,Rural,9.48718086,-83.75884995,YES,eaa835a7-e5ab-3c62-b68f-577c5a9fa42f,YES,4G,Good,Good,Fair,None,0-5km,0-5km,0-5km,None,movistar,Claro,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000769,LAS CRUCES,Rural,8.89321504,-83.14744446,YES,04c1d68d-9753-383f-85fb-205ee471d74a,YES,4G,Good,Fair,Good,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000771,SANTO TOMAS,Rural,9.47816829,-83.7794897,YES,84948b40-1df2-3e6a-877b-6e1cd653148f,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,Claro,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000787,VILLA NUEVA,Rural,9.3795081,-83.73275364,YES,59062a2f-af9c-3c53-b061-6d314e01ee11,YES,4G,Fair,Good,Good,None,0-5km,0-5km,0-5km,None,Claro,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000892,SANTA RITA,Urban,10.02023672,-84.24352878,YES,01cd143f-3a60-3434-a7eb-ab10b1720385,YES,4G,Good,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,Claro,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000894,MARIO AGUERO GONZALEZ,Urban,10.0968399,-84.18532006,YES,f9794adc-d20e-3c83-9e30-745401e6b066,YES,4G,Fair,Good,Good,None,0-5km,0-5km,0-5km,None,movistar,Claro,Claro,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000901,MANUELA SANTAMARIA,Urban,10.02236709,-84.18867114,YES,c11758a6-d374-3950-b76e-48c9dbb1ff1e,YES,4G,Fair,Good,Good,None,0-5km,0-5km,0-5km,None,movistar,Claro,Claro,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000908,JULIO PENA MORUA,Urban,10.09504096,-84.29121646,YES,43028e4a-44e5-31d6-a1b3-350d79f825ea,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000964,SAN JOSE SUR,Urban,9.99896894,-84.39692477,YES,2b24620f-20c6-34ef-8f67-247518516bff,YES,4G,Good,Good,Fair,None,0-5km,0-5km,0-5km,None,movistar,Claro,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000966,SAN JUAN NORTE,Urban,10.11883953,-84.23603195,YES,7bc40f46-1b46-34b5-84e5-3d49c8d8518f,YES,4G,Good,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,Claro,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000996,INVU LAS CANAS,Urban,10.00909143,-84.20318799,YES,78557760-e679-3639-93cc-35ce951db205,YES,4G,Fair,Good,Good,None,0-5km,0-5km,0-5km,None,movistar,Claro,Claro,None,YES,YES,YES,No,-1,Ericsson
G_CRI_000999,SAN FRANCISCO,Urban,10.12986016,-84.2644572,YES,6b1c9269-3fc5-3c6c-a1de-0cafb64cb372,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,movistar,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_001006,ALFONSO MONGE RAMIREZ,Urban,10.08522322,-84.37017394,YES,fb9eaac1-b671-3b20-9e81-d839328caf80,YES,4G,Fair,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,Claro,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_001148,BARRIO LOS ANGELES,Urban,10.35569491,-84.439981,NO,af90f4d7-49f5-381c-adb5-6cbb5b00e287,YES,4G,Excellent,Fair,Fair,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_001169,ESCALERAS,Rural,10.91350137,-84.50530785,YES,c2a64cb7-c122-3445-9454-d297cc6c9afd,YES,4G,Fair,Good,Fair,None,0-5km,0-5km,0-5km,None,Claro,Claro,Claro,None,YES,YES,YES,No,-1,Ericsson
G_CRI_001252,VILLA MARIA,Rural,10.45922308,-84.39116712,YES,70d18e43-ab30-39a2-b15a-d538a7b99d6d,YES,4G,Excellent,Fair,Fair,None,0-5km,0-5km,0-5km,None,Kolbi ICE,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_001257,GUARUMAL,Rural,10.7793818,-84.38109273,YES,2aa569cc-9902-3c33-b29d-81729b0edcd1,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_001264,PITALITO SUR,Rural,10.40059707,-84.30779071,YES,e3a6a99a-4723-37ec-a983-616470ecae22,YES,4G,Fair,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_001283,ENTRE RIOS,Rural,10.55730734,-84.74922755,YES,2f946fde-138f-3d5d-ad0f-ad08f5918090,YES,4G,Good,Fair,Poor,None,0-5km,0-5km,0-5km,None,Claro,Kolbi ICE,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_001285,JUANILAMA,Rural,10.66069486,-84.56536394,YES,62cabaa3-be06-3531-a25c-c59fcd702af4,YES,4G,Fair,Good,Good,None,0-5km,0-5km,0-5km,None,movistar,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
G_CRI_001342,EL CRUCE,Rural,10.98906303,-84.54422546,YES,f5c0b766-6686-30a1-9790-cf8a0bcf5755,YES,4G,Good,Fair,Good,None,0-5km,0-5km,0-5km,None,Kolbi ICE,movistar,Claro,None,YES,YES,YES,No,-1,Ericsson
G_CRI_001355,LOS ANGELES,Rural,10.92992132,-84.65927565,YES,427bdad0-6270-3196-921c-a93cbd8b42d9,YES,4G,Excellent,Fair,Fair,None,0-5km,0-5km,0-5km,None,Claro,movistar,Kolbi ICE,None,YES,YES,YES,No,-1,Ericsson
G_CRI_001371,SABALITO,Rural,10.6025019,-84.66126384,NO,1ffb3bd3-8fc1-3f76-ad7d-c8b1c5c7ac9c,YES,4G,Good,Fair,Good,None,0-5km,0-5km,0-5km,None,Claro,movistar,movistar,None,YES,YES,YES,No,-1,Ericsson
